session_id,user_id,started_at,ended_at,channel,device,country,page_views,utm_source,utm_campaign,is_bot
c3d8dc4c-b30c-4bbb-be55-f2e9ee6914b5,98175382-f34e-4d46-9280-8df7d3715f6b,2025-02-27 07:49:33,2025-02-27 08:31:32,affiliate,Mobile,br,8,instagram,camp_44,False
e6d5df53-6b84-4901-901a-7ea9ca1149db,a6208689-03d3-4ef0-a075-233d4dc1dfbd,2025-02-27 22:33:39,2025-02-27 23:15:57,direct,mobile,US,11,,camp_20,False
75057394-6122-4f2e-bdc9-aeeb5bf14b8e,e3852945-5780-4004-b779-ffc2c3e61464,2024-10-20 20:25:58,2024-10-20 20:35:05,social_paid,desktop,PE,18,email,,False
9c596a6d-e31c-4790-84bb-26509c5fb8b3,36843876-d9a1-43b5-8428-461f400fada4,2025-03-01 07:11:28,2025-03-01 07:17:19,referral,Mobile,CL,5,facebook,,False
72eed8ea-6189-40dc-a6a6-072c6758bfe5,b46efc40-4c49-42d2-ab67-f295aa12eb90,2024-11-28 04:56:48,2024-11-28 05:29:56,social_organic,mobile,br,4,google,camp_22,False
773f674a-1df1-465c-a89f-ee7bcabc3560,07941994-1451-4f34-bb10-023acbb432a2,2025-03-17 10:08:07,2025-03-17 10:30:41,direct,DESKTOP,CO,16,instagram,camp_19,False
d545adc7-30a1-4fb0-9d10-721e0529f71b,d77df6fa-b8c4-468a-a612-cfdf336f1e95,2025-01-20 19:47:31,2025-01-20 20:40:58,metasearch,DESKTOP,CO,19,bing,,False
6eb0ee38-134a-4e75-976b-0f61db940fd5,3ee2b06b-c0cf-4b46-98a3-25df430f9aca,2025-02-15 13:13:47,2025-02-15 13:28:10,social_paid,mobile,MX,8,bing,,True
057da039-1715-4f3f-b649-cff22f2f4c0f,21018d87-2515-4ba6-af13-3efe43a51fe6,2025-01-02 01:23:44,2025-01-02 02:03:33,social_paid,tablet,Br,20,,camp_16,False
97e90748-4604-4e76-9aff-d8941f11f2ec,19d8cf7b-308a-422e-87b8-892fbddf31e6,2025-02-03 15:14:16,2025-02-03 15:56:10,social_paid,desktop,MX,8,email,camp_45,False
e5fa6524-2ea1-47b6-972d-1f9c4dc2d865,0c2a27da-ba05-4e24-b204-cec4224fb9cf,2024-12-15 22:49:02,2024-12-15 23:20:43,google_cpc,tablet,US,3,,camp_20,False
cf9e2251-97b8-4a97-9b43-38385aa8bc9f,5c1f4ea9-bd40-4743-9399-134a215c10d0,2025-01-10 04:34:16,2025-01-10 05:07:19,metasearch,desktop,AR,1,,camp_11,False
668928c4-e868-41a3-916f-840549a22a47,70ce0e19-e59c-40af-a9a3-4d5b259dae09,2025-01-09 04:42:21,2025-01-09 04:54:20,email,mobile,CL,21,,camp_40,False
57abbbfe-8bd7-49b0-8446-b9370b44c4b9,92dcb578-49fc-4f95-9fe0-18acb6978aa9,2024-12-23 09:51:40,2024-12-25 01:30:07,google_organic,DESKTOP,CL,12,,camp_43,False
89368d7d-3b8c-42dd-9d0e-d5e7cf3e74c2,e3d1e740-1b53-4728-a312-500e31b1f694,2025-02-02 02:27:42,2025-02-02 02:49:10,social_organic,tablet,AR,22,google,,False
755548f3-1041-4c18-af55-681889da2c10,b7b141f5-9d60-4248-9f1a-9f4fab89a22e,2025-01-08 04:36:59,2025-01-08 05:03:35,social_organic,mobile,Br,6,bing,camp_29,False
937fa304-5325-4fa8-8566-c08fd734084a,1df95c6c-33bb-47dd-9959-491164adea4e,2024-10-02 20:39:43,2024-10-02 21:12:52,social_organic,Mobile,US,23,instagram,,False
4df8f4dc-2958-426a-b66f-5dd0c0ddf581,d396c069-9fc2-4c24-a9e9-2e2076f61467,2024-11-26 17:14:15,2024-11-26 17:16:33,social_organic,desktop,AR,9,facebook,,False
0b5294f5-3ad8-4c64-bbc5-53e3fee01d2e,7db2d6b9-2053-44a8-96da-3ccc75cb8c4d,2025-01-15 02:11:26,2025-01-15 02:26:26,email,desktop,br,9,google,camp_8,False
f911f131-0a0f-4013-8c5b-9651a1646bfd,ecfb99a4-319a-4c79-b8b6-68e4034ae935,2025-03-07 10:08:54,2025-03-07 10:59:20,social_paid,mobile,CO,7,email,camp_18,False
60b4532f-dd97-4854-807c-35c0ec56e11e,11bd88c2-d061-4675-b6fd-c2c5681baf1e,2025-02-14 17:07:42,2025-02-14 17:27:45,google_organic,Mobile,BR,9,bing,camp_9,False
fbee533e-a03a-4eff-9b3b-38da0b89fe93,c03ae306-0ffe-43f8-ac2c-263d49b509fb,2025-03-10 21:00:18,2025-03-10 21:17:16,affiliate,Mobile,br,3,google,camp_48,False
babefef3-016c-44a1-9368-4d87caee5922,12680a3f-94ea-4a97-8a2c-26f0514239dc,2024-12-11 15:59:46,2024-12-11 16:30:53,google_organic,Mobile,PE,3,instagram,camp_28,False
966bef94-ce0d-415f-9e82-686e160d54cf,88d23674-2aa9-494e-8539-f3514ecaa25d,2024-12-02 16:39:38,2024-12-02 17:36:15,social_organic,desktop,BR,4,,camp_11,False
f69b854e-b3d3-4791-bcfd-edf5f4486294,d606a61e-269f-4035-b1af-1504a56c844f,2024-12-23 01:41:21,2024-12-23 01:55:14,affiliate,tablet,MX,3,,camp_26,False
cb1d66b0-e4f0-4e62-8f20-0cb5541e96d2,f9579cbc-3a97-43ae-b083-16e6a1092278,2025-02-24 15:38:13,,social_organic,DESKTOP,CO,17,,camp_22,True
fe082927-50d8-49cc-ad21-750eb72e7ed5,663582a4-b5ca-4d41-bf31-d43f52116fab,2024-12-22 00:07:32,2024-12-22 00:54:59,google_organic,tablet,MX,5,bing,,False
86934ccd-431a-4257-b236-79f7b206beae,13bb932d-cbf7-435a-b3ee-674ae338085f,2024-10-02 15:29:42,2024-10-02 16:11:26,direct,DESKTOP,br,7,,camp_8,False
5180170e-6d12-4238-aef4-44a380dabafd,82f90f23-562b-476a-8979-4c80a0521be2,2024-12-23 09:05:47,2024-12-23 09:27:20,referral,DESKTOP,MX,25,google,camp_43,False
abbad1b9-7986-473f-ab2c-dbc73263b5c0,7cb41c14-d76e-41ab-8818-9b5099b1fa31,2025-01-26 20:29:03,2025-01-26 21:03:55,email,desktop,CO,16,google,camp_1,False
2584f19a-618a-4c78-8ba7-ff4785daf4c8,1160bcf3-6350-49a2-a74c-d4e2ae11cd90,2024-10-26 15:05:05,2024-10-26 15:31:34,direct,desktop,BR,19,facebook,camp_4,False
fbadc91b-42c9-439a-84a8-b77867e289c1,23f25ec5-1064-492e-af35-0f4ba423f621,2024-11-25 15:07:47,2024-11-25 15:50:46,referral,mobile,MX,3,email,camp_10,False
e697dbff-3cdd-4915-b6a4-8f25f4fef872,63b7f32f-80b3-4af0-8c7e-a09d7e8ea273,2025-02-01 04:01:31,2025-02-01 04:53:42,,desktop,US,4,,camp_43,False
c0576cd8-24ea-4e80-966d-e645eab1df8e,f86c9115-c34c-4249-a55a-71c21597263f,2024-10-24 04:38:41,2024-10-24 04:39:37,referral,tablet,CL,12,facebook,camp_8,False
c52f5831-a677-4501-b946-c017ebef04c2,213bb93c-880c-406f-841d-50709c0ba9aa,2025-03-06 17:23:42,2025-03-06 17:53:05,google_organic,DESKTOP,PE,2,email,camp_11,False
3c5e92c2-7d4a-424f-bf35-4fdb84018ac1,689ada9e-7fea-4332-98a6-b818cdd76e7e,2025-01-20 10:37:30,,google_cpc,Mobile,PE,13,bing,camp_3,False
35208074-409d-4c82-a51f-3902d5119150,e9af72f7-789f-4e52-b302-c60df359684a,2025-02-21 19:45:10,2025-02-21 20:30:00,metasearch,desktop,PE,4,google,camp_34,False
c9c22352-344c-4669-bbda-47f8288aaca9,ee850b77-3f49-418c-8312-ad81d9779d51,2024-10-14 09:13:13,2024-10-14 10:13:10,google_organic,desktop,PE,7,facebook,camp_16,False
ddc6c6c3-5d73-427f-aaac-12269a6200a4,ea48005d-675e-4315-a866-3a2c068ca980,2025-01-04 19:13:38,2025-01-04 20:06:27,google_cpc,desktop,CO,18,,,False
afc33089-ded1-4580-92f2-6ea45624de68,8d3e2755-1edc-424b-abd7-6eb3c4f489eb,2025-03-14 20:39:16,2025-03-14 21:29:44,social_paid,desktop,CL,23,google,camp_34,False
2d56f987-d176-48fe-b197-53e232b05619,f7fa2f09-a293-43e1-b4e1-18fa10e3d7b9,2024-12-29 00:34:09,2024-12-29 01:25:17,social_paid,DESKTOP,BR,14,bing,camp_17,False
16097be3-5d54-41c2-895f-53863a9462b5,10ff675e-16b9-4683-b98e-277f57ae75d5,2024-12-16 07:17:31,2024-12-16 08:05:26,google_organic,mobile,AR,5,instagram,,False
a07b4b7f-640d-41a1-9107-7accb7581826,6ba95bc4-9005-4093-b027-d586c6031cd3,2025-02-27 14:01:46,2025-02-27 14:16:01,direct,tablet,BR,7,,camp_46,False
59e91440-fd2f-4667-9a62-e4cdab952b1d,3f89d607-7522-41ab-bc77-aac5464858f9,2025-01-08 16:53:43,2025-01-08 16:57:08,social_paid,DESKTOP,Br,8,google,,False
009259ac-d69e-408a-b66d-0d58f731a449,56fee193-9b42-40ed-a5dc-9b40c22b8b6f,2025-03-01 15:32:14,2025-03-01 15:47:29,google_organic,tablet,AR,1,bing,camp_29,False
b85a8661-3f06-407c-8fd5-fecc2ec5894b,,2025-03-14 12:35:22,2025-03-14 13:32:04,direct,Mobile,US,,,camp_23,False
a662d79d-05df-4298-978c-ccacc67787a9,e34fa11b-c3c2-4591-9ffb-a91a30513251,2024-11-24 08:13:00,2024-11-24 08:43:31,affiliate,DESKTOP,br,2,,camp_13,False
a8e8d91b-f9dc-4bc2-872e-823a76ceb892,5393ab82-e4a5-4ec5-a9f6-c411767da164,2024-11-18 09:06:45,2024-11-18 09:49:53,metasearch,Mobile,PE,19,instagram,camp_2,False
d301c19a-4496-4390-82a8-f1bc187d6b06,5e034fdd-8e16-42d4-b582-5b545ee21612,2025-03-23 22:33:59,2025-03-23 23:29:24,metasearch,mobile,CL,4,bing,,True
d4b3185f-120d-4ede-ab07-ce6f32e4957e,1ef41ac3-18b1-44ba-8f7d-f79cdd226a3b,2024-11-12 14:31:55,2024-11-12 15:11:18,direct,DESKTOP,PE,24,,camp_45,False
43f8725b-2fa3-4e93-9fa0-c2cea5cfc923,cc70a895-d146-4daa-8d4d-ca22d7bd12a1,2024-10-28 14:14:40,2024-10-28 14:53:11,google_cpc,mobile,CO,1,google,camp_40,False
a23a1d59-3aeb-4914-86e1-bf77a7f7e876,,2025-02-17 05:10:17,2025-02-17 05:22:28,direct,DESKTOP,PE,3,,camp_7,False
cad9ff9b-a013-448e-8f11-f9da6cc2e0ab,d6fd2abe-5b94-4cce-9d5c-798a28b0bfbc,2024-10-31 14:01:16,2024-10-31 14:51:20,referral,DESKTOP,PE,8,bing,camp_47,False
863ff2eb-9c69-4c78-b268-cdab8f3f4fa3,420f2b5b-0606-4d83-91ec-d6b17f6ab39d,2025-02-19 12:35:54,2025-02-19 12:36:06,google_cpc,tablet,CO,21,,,False
42169a35-0562-44a3-9b2c-0c3451b527a1,52659b58-d387-4877-8473-4bcdc48a8773,2024-12-02 01:03:53,2024-12-02 01:15:25,metasearch,tablet,CO,8,facebook,camp_7,False
9ae1cfb2-b160-4bda-a48d-bc7ba4cdaa95,1f7187b1-316e-463e-ae60-dbac2a950990,2024-12-25 02:15:13,2024-12-25 03:05:18,social_paid,Mobile,AR,16,email,camp_44,False
8e7682ae-9635-4cc6-8d56-9a07eb64dd88,9319fc76-a9fc-4d0c-9c3b-22fce80d860c,2025-03-05 04:30:59,2025-03-05 05:28:48,google_organic,Mobile,CL,24,google,camp_40,False
44365f4f-3ce7-4989-a22e-50368a4ec463,bbb27378-7d29-4f4e-b0fc-1a7323210f71,2024-12-23 18:06:44,2024-12-23 18:51:26,email,Mobile,Br,24,email,camp_19,False
8131cfc0-3840-42c2-ae87-754ec2932459,72f0b009-8794-4627-9621-f61e3492af16,2024-12-16 07:03:25,2024-12-16 07:42:31,social_paid,DESKTOP,br,7,bing,camp_19,False
bea100a0-87d4-4e57-b8f7-2e988dbfffd9,ffd0bfc4-ca3b-472b-8c2a-f79eebde6f7e,2024-10-23 10:18:38,2024-10-23 10:39:46,google_organic,Mobile,CL,12,facebook,camp_3,False
75dd010a-2e33-4280-816e-9734243569e4,ca202c53-be2f-4939-a054-e290e77fd3ad,2024-11-13 22:21:55,2024-11-13 23:19:08,google_organic,tablet,Br,14,email,camp_4,False
0b31d029-a5c5-4e23-ae4b-f53c6578fc80,d38d114c-0a56-46d5-912f-de863e696d27,2024-12-21 06:58:00,2024-12-21 07:34:38,affiliate,desktop,Br,19,email,,False
fd72862e-c9ba-4c53-a5bb-31b979ca212f,49a131af-f0da-4e7b-9864-c1a186941516,2024-12-27 04:40:36,2024-12-27 04:52:29,,desktop,US,7,,camp_39,False
fc307c24-c6f4-417d-9694-bac30ae6b1dc,cf964a40-0fc7-4f20-adfe-ef4d2ceaefbd,2025-03-27 12:21:33,2025-03-27 13:16:44,affiliate,desktop,Br,14,,camp_38,False
f23dad45-2b1f-43db-a5ec-7519e9fd57f2,73df6413-4849-4fb7-887a-0c476f035c78,2024-10-20 10:59:04,2024-10-20 11:06:21,metasearch,tablet,US,21,email,camp_12,False
d4a2f010-6ea0-4022-b6e8-b8e66bf09390,51708f5c-0689-404c-b0cf-384680706120,2025-01-27 04:32:20,2025-01-27 05:18:53,,Mobile,MX,,facebook,camp_32,False
5eadacc0-51b3-461a-abf7-469082b677d8,32e79b80-71c7-457e-baf9-8c937677c8f4,2025-03-18 17:22:03,2025-03-18 17:37:41,social_paid,desktop,CO,15,instagram,camp_49,False
9ead2ccf-f9f6-4416-aa7b-ca5ff4d67a79,bc1549a2-a107-4219-9c04-cc60168c43fa,2024-10-11 21:56:17,2024-10-11 22:31:32,direct,DESKTOP,BR,6,bing,,False
9c61563a-dc16-4c6c-ab0e-d3f3682a48e1,a6f9ee89-8708-476c-9f72-64fb3b21386f,2024-12-09 23:28:10,2024-12-10 00:16:21,google_organic,mobile,PE,16,bing,camp_31,False
767d15a8-9b53-41c9-8891-970fde75fd71,3717aa34-f8e2-4feb-ba49-490c7aebfb23,2024-11-01 18:01:43,2024-11-01 18:58:59,direct,mobile,CO,21,bing,camp_27,False
279b9ea1-f601-4a12-ba74-2df1325cb553,40785227-eb5b-43d8-9d29-3266e6edd790,2025-02-27 01:08:53,2025-02-27 01:55:32,google_cpc,DESKTOP,MX,23,,camp_25,False
c1a12d10-f39f-4aad-b7ed-022ba74589ae,3d91ce13-aa6a-40f6-825a-83b1b302afc6,2024-11-12 08:55:40,2024-11-12 09:27:36,,tablet,Br,21,facebook,camp_7,False
e3a42aca-3d8b-4f35-a93f-e1aacbe39bd3,16f0fe5f-9e60-42cb-ae41-386a3426ac8b,2024-11-23 16:30:19,2024-11-23 17:14:07,affiliate,DESKTOP,CO,2,email,camp_21,False
ed5ee660-d0a7-46cc-9579-bdc5d1c0ff60,a8c5ba07-d846-4fd5-b01f-7cfdc9074067,2025-02-05 06:23:16,2025-02-05 06:57:18,google_cpc,DESKTOP,CO,11,bing,camp_41,False
b871878d-3e85-4805-b57c-226de78e4ea6,91e25005-d098-40b8-bce0-41876ef5378c,2025-02-08 11:08:02,2025-02-08 11:32:35,direct,Mobile,CL,24,email,camp_12,False
87cfcba2-601a-4f09-ad40-00bdfd741d87,ef70b3f4-cbdb-4d73-b50a-c8dd588d2983,2025-02-05 01:53:11,2025-02-05 01:59:21,metasearch,DESKTOP,MX,15,,camp_41,False
5f0ac006-055f-4696-adb3-d901deff6860,,2024-10-14 19:53:21,2024-10-14 20:25:40,referral,desktop,CL,5,facebook,camp_37,True
88c4c6fe-fa9f-4673-bb2b-d229393105e5,ad40accc-c99f-4aac-86e1-98254566e047,2024-10-28 19:28:22,2024-10-28 19:50:02,direct,desktop,BR,15,bing,camp_11,False
5d6f025a-9385-4906-add9-fa24be8bf95c,ca745155-33c2-4c14-b1c6-ecfec40aedd5,2024-10-18 02:18:08,2024-10-18 02:27:03,,DESKTOP,CO,24,google,camp_49,False
7f0d56d6-dd12-46be-8d3b-a7fd373cf355,6366782e-29ac-4b95-98e3-6ecb22a42995,2025-02-09 09:52:29,2025-02-09 09:52:50,affiliate,Mobile,Br,19,google,camp_20,False
b6668612-f304-4d66-aefb-7b8b0cd78edd,87bb8bb4-d187-49b6-a643-41ab8be99eb0,2025-01-10 00:43:11,2025-01-10 01:23:58,metasearch,Mobile,PE,25,,camp_15,False
c5473d3c-2a45-4c3e-958b-431369dbeb4f,1e2fa6a1-a5b4-474b-baa8-7b41f2505486,2025-02-20 13:02:42,2025-02-20 13:04:16,google_cpc,tablet,Br,20,google,camp_42,False
272b4aaf-7ff9-41e6-aa39-c7c9b4c8f72e,292ddbee-1f2c-4fdf-a62c-6c150e3db92a,2024-10-23 11:37:10,2024-10-23 12:05:42,direct,desktop,MX,14,,camp_40,False
d200b890-df72-4722-b111-efa3bc5ef54d,1f2be305-6f49-4984-85d7-e799da18e12a,2025-03-11 07:07:20,2025-03-11 07:14:34,social_organic,mobile,MX,17,facebook,,False
14b56712-3335-47de-b4ad-dd10232879f5,2ca6d0a8-6df2-4488-96bf-a30b5382d32a,2025-03-26 18:34:09,,google_organic,DESKTOP,br,5,,,False
ecbf4df7-7e1b-4e4e-8e13-0965a215e600,cccc4d29-4891-4260-8935-3bf64f5b65d9,2024-11-14 21:17:06,2024-11-14 21:48:21,direct,tablet,PE,22,,camp_49,False
e7c695ec-5a38-481c-bc20-c6451f8be2e5,5110d514-4dff-4ad0-9815-21310315d525,2024-10-27 20:57:53,2024-10-27 21:43:15,affiliate,desktop,PE,11,instagram,camp_30,False
2bb2f2cb-da92-4125-8480-336b7c100db5,,2025-03-15 04:25:00,2025-03-15 04:57:43,google_cpc,mobile,AR,14,instagram,camp_44,False
ab8e3cd2-479d-4bd0-9ce9-93f780070fdb,61e2f99a-13fb-4deb-a023-9492f06110ef,2025-03-01 07:10:07,2025-03-01 07:34:40,social_paid,desktop,MX,21,,camp_34,False
4561d7d5-9fad-40a0-940b-d369775d58ef,5bb5e85a-47b2-433a-875f-3de0b50f0684,2025-01-18 17:08:52,2025-01-18 17:24:14,google_organic,mobile,br,12,,camp_36,False
ff734f16-f860-4cbd-b717-0e69b405e482,3e23d636-374b-4e49-8e5c-cfe94636a666,2024-10-03 06:16:08,2024-10-03 07:00:08,direct,Mobile,PE,8,,camp_15,False
d8a70a26-6b0e-4761-8001-b9d199f2dfae,6856a020-5506-4e62-9fff-76c7a2cce0a3,2025-03-08 15:58:38,2025-03-08 16:14:45,social_organic,desktop,br,24,google,camp_3,False
a21da209-5f70-42b4-84fd-2a5175b9347c,77c7dbb6-2970-404d-a0a0-cb5238ff7ecd,2024-10-18 15:36:14,2024-10-18 16:30:22,social_organic,tablet,BR,8,facebook,camp_40,False
a5d2e8d1-9393-4d60-b2ef-e2380ce440c2,c3772839-b4ae-4d64-985b-92f9be7dbf73,2024-12-10 13:04:31,2024-12-10 13:53:28,metasearch,tablet,Br,17,,camp_11,False
f06f0c09-5644-4491-872f-1bbf1522a519,59c3e09d-02eb-4600-b504-53718d3f936c,2025-02-22 04:21:05,2025-02-22 05:10:25,social_paid,mobile,PE,4,google,camp_44,False
ec5302e9-1e3f-4f90-bee2-6259d5386b00,dce7bb19-cd99-43ae-bac2-e2296222d3b9,2024-12-27 11:30:12,2024-12-27 12:01:30,referral,DESKTOP,US,19,email,camp_12,False
d15af9a0-3460-45dd-9ba1-8f92a62e8860,0d08087b-f0e8-45ee-bd49-595738227304,2025-03-08 07:18:47,2025-03-08 07:27:37,social_paid,DESKTOP,CO,9,facebook,camp_29,False
2a767c5c-50e9-4bd1-b9c9-e52032aafeae,230d5c00-4dcc-4c16-bce2-c007aa17b3b9,2025-01-25 23:58:02,2025-01-26 00:45:54,metasearch,DESKTOP,CO,7,,camp_23,False
845c3738-43e2-42fb-8b69-3c5b14551cdc,cdf868e7-dc53-4b86-ae43-a0cc721257ad,2025-02-15 22:41:14,2025-02-15 23:25:41,metasearch,tablet,Br,16,,camp_44,False
931e06f8-d221-400d-be83-eca336508670,40ffe2d8-b84f-4b22-8375-2d9223dca814,2024-11-25 12:31:15,,,desktop,CO,9,bing,camp_44,False
881f6f92-731d-424d-bf90-65d6a9d05dad,,2025-02-12 02:24:18,2025-02-12 03:17:55,google_organic,DESKTOP,CO,24,instagram,camp_45,False
7bc735b3-6103-45a2-a5f4-84213a0cf09e,eed4f333-b9e1-4ef0-9658-6127ccf6fbca,2025-03-29 21:43:55,2025-03-29 22:10:02,affiliate,Mobile,CO,21,,camp_38,False
eeb8bc48-5ca5-4c5c-b5c6-488b1d86036e,572ff3ca-ae21-4684-ae3e-aa48dbb4a6fb,2025-02-28 17:06:21,2025-02-28 17:55:55,google_organic,mobile,Br,4,instagram,,False
6bed3538-8fa9-4059-a78d-0fbf586a20a4,,2024-11-19 12:27:41,2024-11-19 12:28:09,google_cpc,DESKTOP,MX,16,email,camp_46,False
5fe9c488-8ba5-4ece-a2b5-9f0bf0af2db2,9d2ad0a3-fda8-4399-ae1a-e34ee2f3c5d8,2024-11-05 16:53:31,2024-11-05 17:29:08,social_paid,mobile,CO,22,facebook,camp_49,False
462c3372-6cd2-4ba9-b3e2-3cc06115e8e5,,2025-01-18 00:00:33,2025-01-18 00:56:51,email,DESKTOP,CO,2,facebook,camp_8,False
244f9394-9804-4632-9793-eac919f30080,0d629d25-99ea-4a1d-8ffb-4d7409219a73,2024-11-24 22:04:43,2024-11-24 22:06:29,,mobile,PE,17,google,camp_50,False
a64d71f3-c8cc-4276-86bb-7ab578e95d3f,5492046d-fe15-421e-8d6b-3f9abe69d790,2024-10-13 17:07:14,2024-10-13 17:21:42,google_organic,Mobile,AR,24,google,,False
6a81516d-d114-4009-80a2-746d9f15f95c,b5a2cc64-74d5-4271-b98d-896d56453b1b,2024-11-04 13:30:12,2024-11-04 14:24:30,affiliate,Mobile,US,14,instagram,,False
b6cae7d6-bb1d-4dd3-91d6-ce92ea4b0acc,04bba5ed-620f-4ea4-999d-ee605d790756,2024-10-13 06:42:30,2024-10-13 07:34:11,referral,tablet,AR,10,instagram,,False
8614d36d-5ee4-4aa2-a2a7-db7eb5138749,4ec59a8c-0580-419f-ab25-17495a4dd941,2024-11-12 16:38:54,2024-11-12 16:48:17,affiliate,tablet,BR,18,,camp_1,False
1eb7a9d7-0a81-414c-b5ca-c54a254a036e,3af70f09-46b9-442c-817d-b98c37d4feb2,2025-01-15 07:39:12,2025-01-15 07:45:05,referral,mobile,CO,20,,camp_43,False
4eac8872-9b65-4a45-b5d5-da830c7fc2bc,118e9a9f-5440-41e3-aa69-c63e9baad49b,2025-03-15 07:45:15,2025-03-15 08:36:36,affiliate,tablet,AR,7,instagram,,False
907efc8e-06f2-4ac6-8882-f70da05353ae,6119067e-1d1f-4d8a-a0d4-da68596f244e,2024-10-20 10:14:37,2024-10-20 10:34:09,affiliate,mobile,PE,11,,camp_16,False
90d3095a-2fa3-4bc0-bea0-b326903996ec,492c69f5-3d6c-41ec-af6e-2e1408565884,2025-02-02 10:31:26,2025-02-02 11:01:17,social_organic,tablet,MX,16,bing,camp_6,False
67480377-7bf4-4473-90ed-df4efd6d3a0e,7d424d32-61a9-4d50-b458-86abaa7c6d0d,2024-10-28 04:27:18,2024-10-28 05:04:09,referral,DESKTOP,US,25,google,camp_35,False
b134a243-cf6c-476c-8791-c9c015061885,451bcec2-3399-4d23-8034-7326d03536c0,2025-02-04 23:25:58,2025-02-05 00:18:58,affiliate,DESKTOP,Br,3,,camp_16,False
1a12e408-bcb1-4c16-89c5-2bf6b4e797a3,1e9e5c22-2f4f-48b6-9ba2-8962405b0f25,2025-01-28 05:36:54,2025-01-28 06:23:41,direct,Mobile,PE,2,instagram,camp_17,False
5e8f16d1-d2d8-4f20-a6e4-113545dc0f11,2d316a83-5922-44b5-9e7b-43e5081f0a9f,2024-11-10 03:38:13,2024-11-10 04:13:39,,tablet,AR,23,,camp_48,False
84196d29-c64d-4387-afdc-3b1c8c1e6e34,25fa7193-eb9a-43af-b7be-6925dd9412e0,2024-11-03 18:11:55,2024-11-03 18:37:42,google_organic,Mobile,CO,17,facebook,camp_31,False
37e040c7-474e-4ef0-b419-989843c40c4c,,2025-03-21 06:34:39,2025-03-21 06:44:13,email,mobile,PE,20,google,camp_27,False
f46d8d55-97a1-4fe0-873f-65cbecce33b3,09d6ce47-a82e-4011-915f-04796e1f2c1a,2025-01-02 12:01:48,2025-01-02 12:47:58,,desktop,CL,19,bing,camp_3,False
674c9389-31f9-431b-b004-4daa950e73f1,b4bea445-4126-4e33-a70e-38dace6188a3,2024-11-02 07:12:25,2024-11-02 07:30:07,google_cpc,tablet,AR,7,instagram,camp_11,False
87418e9a-8e88-4a38-bbe8-cfc44ba1e022,e7881bde-8fcb-4780-8168-44ac5986be6e,2024-10-28 17:05:12,2024-10-28 17:59:31,direct,tablet,br,20,bing,,False
b4b80f1c-5771-4b68-94ea-9715361b22d2,4c853656-f0a9-4cec-9f96-091b55d263ea,2025-03-16 21:59:15,2025-03-16 22:33:45,google_cpc,DESKTOP,Br,25,instagram,camp_39,False
2834dbb0-c289-4f4a-a51c-2789c3cb0abf,62b01b00-66cc-4152-8a36-a5f6483d1f88,2025-02-28 11:09:28,2025-02-28 11:55:52,referral,Mobile,US,12,,camp_45,False
a4047034-9053-4c4f-9466-5eedb9b9c410,bd7a37ce-eadc-4acd-aded-4c9d8f85e076,2024-11-19 10:08:23,2024-11-19 10:41:02,social_paid,desktop,BR,19,,camp_42,False
97cf0370-c5e8-4baa-8111-c9c07dc14145,252d2ff4-78c9-4324-85e1-3e067a04f122,2024-12-19 09:21:22,2024-12-19 09:46:10,referral,tablet,MX,22,bing,camp_36,False
b5ac0618-4f17-4505-afb0-aa73ae2529b7,cd5acf39-b091-411e-989a-3bb9d1a7bc47,2025-01-16 18:04:27,2025-01-16 18:37:33,social_paid,desktop,CO,15,,camp_33,False
93271430-7560-4ff5-a687-20a7f6d6ab85,7381693d-f263-4b67-ba7c-066cdc236eca,2025-01-15 21:52:16,2025-01-15 22:34:16,google_cpc,mobile,br,20,google,,False
35421ce9-67c1-4277-be31-5f7a4a356cd2,02765dbc-713d-4502-b72f-ded66ffbf7b5,2024-12-14 15:05:20,2024-12-14 15:32:46,google_cpc,mobile,br,,,camp_34,False
150d81ea-4338-47c2-b3db-b133832eec61,b74aef60-f40a-479b-8af3-22552da108ed,2025-01-25 09:56:31,2025-01-25 10:31:27,metasearch,desktop,CL,3,instagram,camp_26,False
037a0663-d6cd-4ad4-891e-5c0d11b95965,b06ea389-8a19-4b99-8d5d-25eb8d29673e,2024-10-03 23:36:47,2024-10-04 00:27:10,referral,tablet,PE,9,bing,camp_26,False
5a43def2-cc03-4326-b48a-f8ccca140028,62d2dea3-cb81-4577-a6f5-ef0c5b129c24,2024-12-19 01:23:05,2024-12-19 01:57:43,google_organic,tablet,Br,19,instagram,camp_37,False
1f8f901f-f055-4769-8213-a87b8cc46153,7444df21-b4ac-4b22-85eb-8a0e000cb223,2024-12-05 22:56:01,2024-12-05 23:49:02,social_organic,desktop,US,21,bing,camp_15,False
e83cb218-14d0-4630-836b-cef3791541be,c807598c-9b93-417a-8a65-5ace8b8ac7bd,2024-12-08 13:32:52,2024-12-08 14:08:12,metasearch,mobile,br,11,email,camp_48,False
9c022a35-3eb8-4cf8-96bd-c7bc6ac021ed,da9e93d0-7d1c-40d0-9c73-da77df51ccf4,2025-01-05 21:30:19,2025-01-05 22:20:43,email,DESKTOP,PE,5,google,camp_44,False
91413e6a-9b57-498d-b607-e83c6fdf6308,f41b9e48-cf41-4ba3-a029-adab662869b6,2024-10-02 06:52:06,2024-10-02 07:44:21,metasearch,DESKTOP,MX,16,email,camp_15,False
